1,0,938,361,151,434, 1,1,1
1,1,801,435,173,433, 1,1,1
1,2,1354,399,245,508, 1,1,1
1,3,535,663,274,414, 1,1,1
1,4,1062,348,124,376, 1,1,1
1,5,849,106,146,264, 1,1,1
1,6,558,486,242,481, 1,1,1
1,7,1474,627,255,430, 1,1,1
1,8,486,6,68,167, 1,1,1
1,9,78,343,121,326, 1,1,1
1,10,710,24,60,173, 1,1,1
1,11,1011,156,89,292, 1,1,1
1,12,1739,853,180,225, 1,1,1
1,13,542,29,68,209, 1,1,1
1,14,922,122,72,277, 1,1,1
1,15,1182,288,190,415, 1,1,1
1,17,658,147,105,278, 1,1,1
1,18,909,160,75,304, 1,1,1
1,19,567,23,52,188, 1,1,1
1,20,718,5,76,177, 1,1,1
1,21,662,0,68,154, 1,1,1
1,27,880,757,249,322, 1,1,1
2,0,938,361,151,434, 1,1,1
2,1,800,435,181,432, 1,1,1
2,2,1356,399,246,508, 1,1,1
2,3,536,662,275,415, 1,1,1
2,4,1062,351,122,373, 1,1,1
2,5,849,106,146,264, 1,1,1
2,6,559,488,234,475, 1,1,1
2,7,1480,626,250,430, 1,1,1
2,8,485,9,69,165, 1,1,1
2,9,77,343,124,292, 1,1,1
2,10,710,25,59,172, 1,1,1
2,11,1012,156,88,292, 1,1,1
2,12,1739,853,180,225, 1,1,1
2,13,542,29,68,209, 1,1,1
2,14,922,122,72,277, 1,1,1
2,15,1182,288,190,415, 1,1,1
2,17,662,149,105,270, 1,1,1
2,18,909,161,73,304, 1,1,1
2,19,567,23,52,188, 1,1,1
2,20,718,5,76,177, 1,1,1
2,21,662,0,68,156, 1,1,1
2,27,880,762,252,317, 1,1,1
3,0,938,361,151,434, 1,1,1
3,1,799,435,172,433, 1,1,1
3,2,1356,399,249,508, 1,1,1
3,3,535,662,271,415, 1,1,1
3,4,1062,353,125,370, 1,1,1
3,5,849,106,146,264, 1,1,1
3,6,560,488,232,475, 1,1,1
3,7,1481,626,251,430, 1,1,1
3,8,486,11,68,162, 1,1,1
3,9,77,343,124,291, 1,1,1
3,10,711,26,58,170, 1,1,1
3,11,1012,156,88,292, 1,1,1
3,12,1739,853,180,225, 1,1,1
3,13,542,29,68,209, 1,1,1
3,14,922,122,72,277, 1,1,1
3,15,1182,288,190,415, 1,1,1
3,17,664,150,105,270, 1,1,1
3,18,909,162,73,302, 1,1,1
3,19,567,23,52,188, 1,1,1
3,20,719,6,76,177, 1,1,1
3,21,662,0,68,156, 1,1,1
3,27,877,760,261,319, 1,1,1
4,0,938,361,151,434, 1,1,1
4,1,799,437,184,433, 1,1,1
4,2,1356,400,253,508, 1,1,1
4,3,536,660,268,419, 1,1,1
4,4,1064,358,125,366, 1,1,1
4,5,849,106,146,264, 1,1,1
4,6,561,488,230,474, 1,1,1
4,7,1480,622,255,434, 1,1,1
4,8,483,2,72,171, 1,1,1
4,9,77,342,124,292, 1,1,1
4,10,711,24,59,173, 1,1,1
4,11,1011,156,88,292, 1,1,1
4,12,1739,853,180,225, 1,1,1
4,13,542,29,68,209, 1,1,1
4,14,922,122,72,277, 1,1,1
4,15,1182,288,190,415, 1,1,1
4,17,669,155,105,270, 1,1,1
4,18,909,162,73,302, 1,1,1
4,19,567,23,52,188, 1,1,1
4,20,718,5,76,177, 1,1,1
4,21,662,0,68,156, 1,1,1
4,27,878,762,265,317, 1,1,1
5,0,938,361,151,434, 1,1,1
5,1,800,436,185,429, 1,1,1
5,2,1356,400,254,508, 1,1,1
5,3,535,655,267,424, 1,1,1
5,4,1065,361,122,366, 1,1,1
5,5,845,109,92,260, 1,1,1
5,6,561,491,230,471, 1,1,1
5,7,1480,613,275,442, 1,1,1
5,8,484,0,73,174, 1,1,1
5,9,72,341,129,293, 1,1,1
5,10,711,24,59,174, 1,1,1
5,11,1011,156,88,292, 1,1,1
5,12,1739,853,180,225, 1,1,1
