1,1,228.80,874.64,263.76,203.76,1,1,0.9
1,2,363.55,825.63,203.42,254.37,1,1,0.9
1,3,241.96,771.17,143.05,288.66,1,1,0.9
1,4,265.76,737.52,75.83,254.20,1,1,0.9
1,6,164.30,716.66,136.95,215.57,1,1,0.9
1,7,526.61,763.79,158.28,315.96,1,1,0.9
1,8,451.04,680.74,135.61,344.90,1,1,0.9
1,9,678.46,713.56,109.16,295.93,1,1,0.9
1,10,617.88,654.39,110.79,294.76,1,1,0.9
1,11,489.57,547.00,142.21,232.07,1,1,0.9
1,12,1175.41,1035.04,117.45,44.47,1,1,0.9
1,13,1403.80,990.22,162.42,89.53,1,1,0.9
1,14,1281.05,712.61,189.00,287.70,1,1,0.9
1,15,1390.31,663.83,98.61,132.68,1,1,0.9
1,16,980.98,582.96,202.38,294.72,1,1,0.9
1,17,972.14,520.00,160.82,237.42,1,1,0.9
1,18,1090.19,503.06,119.69,280.89,1,1,0.9
1,19,881.91,415.00,112.78,309.41,1,1,0.9
1,20,980.12,413.74,146.82,278.49,1,1,0.9
1,21,1306.94,616.74,47.24,19.90,1,1,0.9
1,22,1320.00,290.85,65.00,85.84,1,1,0.9
1,23,1258.39,256.16,91.40,140.94,1,1,0.9
1,24,1382.99,307.97,40.54,57.32,1,1,0.9
1,25,1349.44,268.00,51.56,63.21,1,1,0.9
1,26,1430.57,335.78,63.24,85.39,1,1,0.9
1,27,1494.49,287.70,70.08,149.24,1,1,0.9
1,28,1527.47,400.97,53.60,34.71,1,1,0.9
1,29,1681.46,531.54,100.29,197.71,1,1,0.9
1,30,1709.47,490.12,15.19,163.62,1,1,0.9
1,31,1856.00,633.50,64.00,139.50,1,1,0.9
1,32,1786.79,530.20,125.42,174.14,1,1,0.9
1,33,1771.74,476.00,88.26,172.34,1,1,0.9
1,34,1786.51,464.91,112.17,157.39,1,1,0.9
1,36,169.20,344.00,120.86,323.68,1,1,0.9
1,37,272.20,321.67,83.01,291.02,1,1,0.9
1,38,348.42,339.54,75.26,242.32,1,1,0.9
1,39,309.73,277.00,69.54,230.41,1,1,0.9
1,40,212.78,255.23,70.14,219.80,1,1,0.9
1,41,276.00,248.00,54.00,122.66,1,1,0.9
1,42,225.04,208.57,59.42,168.99,1,1,0.9
1,43,255.30,184.00,62.70,111.90,1,1,0.9
1,44,210.02,159.00,52.98,180.33,1,1,0.9
1,45,151.31,164.00,51.41,185.18,1,1,0.9
1,46,85.09,192.77,43.19,176.07,1,1,0.9
1,47,204.59,39.61,35.21,100.51,1,1,0.9
1,48,189.65,35.16,18.13,65.87,1,1,0.9
2,1,224.09,876.31,265.58,203.69,1,1,0.9
2,2,363.55,825.25,204.03,254.75,1,1,0.9
2,3,241.96,771.17,141.21,288.38,1,1,0.9
2,4,265.83,738.01,73.26,253.66,1,1,0.9
2,6,164.30,716.66,136.95,215.57,1,1,0.9
2,7,519.32,764.00,165.57,316.00,1,1,0.9
2,8,451.04,680.74,135.61,346.86,1,1,0.9
2,9,676.21,714.21,111.42,296.72,1,1,0.9
2,10,622.50,654.39,107.09,294.76,1,1,0.9
2,11,491.44,549.34,142.21,233.21,1,1,0.9
2,12,1173.55,1035.16,114.13,44.84,1,1,0.9
2,13,1402.31,990.22,163.91,89.53,1,1,0.9
2,14,1280.09,711.86,192.07,288.51,1,1,0.9
2,15,1388.82,663.83,100.10,131.49,1,1,0.9
2,16,980.98,583.26,202.38,294.72,1,1,0.9
2,17,972.14,523.85,160.82,233.57,1,1,0.9
2,18,1089.89,503.06,120.34,281.53,1,1,0.9
2,19,880.82,415.38,122.09,305.62,1,1,0.9
2,20,982.90,413.50,140.76,276.64,1,1,0.9
2,21,1306.52,616.62,53.89,47.70,1,1,0.9
2,22,1305.58,291.00,72.17,91.24,1,1,0.9
2,23,1258.39,256.86,91.40,140.24,1,1,0.9
2,24,1374.61,304.65,43.86,56.45,1,1,0.9
2,25,1360.10,268.75,43.25,66.13,1,1,0.9
2,26,1431.60,331.98,61.49,91.85,1,1,0.9
2,27,1492.74,287.00,71.65,149.24,1,1,0.9
2,28,1527.47,400.97,53.60,34.71,1,1,0.9
2,29,1680.73,531.54,102.47,197.71,1,1,0.9
2,30,1698.15,490.12,26.51,186.66,1,1,0.9
2,31,1850.02,616.81,69.98,154.14,1,1,0.9
2,32,1786.79,527.40,110.44,176.72,1,1,0.9
2,33,1771.08,477.69,85.31,170.65,1,1,0.9
2,34,1788.99,472.20,123.15,151.85,1,1,0.9
2,36,153.36,345.63,138.45,319.24,1,1,0.9
2,37,271.87,321.70,81.90,292.10,1,1,0.9
2,38,349.00,339.70,74.30,242.74,1,1,0.9
2,39,308.51,277.00,71.80,234.69,1,1,0.9
2,40,211.92,253.53,73.34,223.30,1,1,0.9
2,41,274.50,248.00,62.82,121.58,1,1,0.9
2,42,225.04,208.72,59.42,169.77,1,1,0.9
2,43,255.30,184.00,62.70,111.90,1,1,0.9
2,44,209.54,159.00,53.46,180.16,1,1,0.9
2,45,149.15,164.25,53.81,184.31,1,1,0.9
2,46,85.09,192.04,43.19,176.12,1,1,0.9
2,47,195.72,41.46,45.11,96.75,1,1,0.9
2,48,181.43,40.26,17.86,58.17,1,1,0.9
3,1,231.68,876.31,258.69,203.69,1,1,0.9
3,2,363.55,824.86,203.63,255.14,1,1,0.9
3,3,239.55,771.17,140.93,288.76,1,1,0.9
3,4,259.99,738.98,81.62,251.56,1,1,0.9
3,6,164.30,716.66,136.95,215.57,1,1,0.9
3,7,519.32,764.00,162.44,316.00,1,1,0.9
3,8,449.97,680.74,136.68,346.86,1,1,0.9
3,9,673.08,713.94,114.54,296.99,1,1,0.9
3,10,617.88,652.76,110.91,296.39,1,1,0.9
3,11,491.65,550.41,142.21,230.39,1,1,0.9
3,12,1166.02,1031.04,117.08,48.62,1,1,0.9
3,13,1401.97,990.22,164.26,89.53,1,1,0.9
3,14,1279.45,712.76,193.41,288.96,1,1,0.9
3,15,1391.21,663.83,97.71,130.89,1,1,0.9
3,16,980.98,583.26,202.38,294.72,1,1,0.9
3,17,972.14,524.95,160.82,232.47,1,1,0.9
3,18,1088.40,503.06,119.39,280.93,1,1,0.9
3,19,881.79,413.00,130.00,309.00,1,1,0.9
3,20,1061.69,406.91,69.14,147.52,1,1,0.9
3,21,1306.63,616.54,61.84,50.46,1,1,0.9
3,22,1294.74,289.80,72.17,96.81,1,1,0.9
3,23,1258.39,256.16,88.60,140.94,1,1,0.9
3,24,1366.74,303.25,48.58,55.57,1,1,0.9
3,25,1352.59,268.80,55.06,67.31,1,1,0.9
3,26,1432.13,329.01,56.60,97.27,1,1,0.9
3,27,1488.37,287.70,76.02,149.24,1,1,0.9
3,28,1527.47,400.97,53.60,34.71,1,1,0.9
3,29,1680.46,531.54,101.36,195.34,1,1,0.9
3,30,1698.15,490.80,26.60,186.54,1,1,0.9
3,31,1840.91,622.00,79.09,142.32,1,1,0.9
3,32,1786.79,527.12,118.16,177.00,1,1,0.9
3,33,1771.74,480.14,81.59,168.21,1,1,0.9
3,34,1805.23,475.76,114.10,137.89,1,1,0.9
3,36,136.65,349.00,153.76,315.87,1,1,0.9
3,37,270.33,320.26,85.28,293.41,1,1,0.9
3,38,349.70,340.14,74.78,241.30,1,1,0.9
3,39,313.33,277.56,67.86,240.83,1,1,0.9
3,40,211.22,255.61,73.34,223.30,1,1,0.9
3,41,274.50,248.00,62.82,121.58,1,1,0.9
3,42,225.04,208.57,59.42,171.29,1,1,0.9
3,43,255.30,184.00,62.70,111.90,1,1,0.9
3,44,209.72,159.00,53.28,180.31,1,1,0.9
