1,1,727.00,11.00,128.00,323.00,1,1,0.9
2,1,724.00,14.00,130.00,326.00,1,1,0.9
3,1,720.00,16.00,131.00,329.00,1,1,0.9
4,1,716.00,18.00,132.00,332.00,1,1,0.9
5,1,713.00,21.00,133.00,335.00,1,1,0.9
6,1,709.00,23.00,134.00,338.00,1,1,0.9
7,1,705.00,25.00,135.00,341.00,1,1,0.9
8,1,702.00,28.00,136.00,343.00,1,1,0.9
9,1,698.00,30.00,137.00,346.00,1,1,0.9
10,1,694.00,32.00,138.00,349.00,1,1,0.9
11,1,691.00,35.00,139.00,352.00,1,1,0.9
12,1,687.00,37.00,140.00,355.00,1,1,0.9
13,1,684.00,39.00,141.00,358.00,1,1,0.9
14,1,681.00,41.00,142.00,361.00,1,1,0.9
15,1,678.00,43.00,143.00,364.00,1,1,0.9
16,1,675.00,45.00,144.00,368.00,1,1,0.9
17,1,672.00,47.00,145.00,371.00,1,1,0.9
18,1,669.00,49.00,146.00,374.00,1,1,0.9
19,1,666.00,51.00,147.00,377.00,1,1,0.9
20,1,663.00,53.00,148.00,380.00,1,1,0.9
21,1,660.00,55.00,149.00,383.00,1,1,0.9
22,1,657.00,57.00,151.00,387.00,1,1,0.9
23,1,654.00,59.00,152.00,390.00,1,1,0.9
24,1,651.00,61.00,153.00,393.00,1,1,0.9
25,1,648.00,63.00,154.00,396.00,1,1,0.9
26,1,645.00,65.00,155.00,399.00,1,1,0.9
27,1,642.00,67.00,156.00,402.00,1,1,0.9
28,1,639.00,68.00,157.00,406.00,1,1,0.9
29,1,636.00,70.00,158.00,409.00,1,1,0.9
30,1,633.00,72.00,159.00,412.00,1,1,0.9
31,1,630.00,74.00,160.00,415.00,1,1,0.9
32,1,629.00,75.00,161.00,415.00,1,1,0.9
33,1,629.00,75.00,161.00,414.00,1,1,0.9
34,1,628.00,76.00,162.00,414.00,1,1,0.9
35,1,627.00,76.00,163.00,413.00,1,1,0.9
36,1,627.00,77.00,163.00,413.00,1,1,0.9
37,1,626.00,77.00,164.00,413.00,1,1,0.9
38,1,625.00,77.00,165.00,412.00,1,1,0.9
39,1,625.00,78.00,165.00,412.00,1,1,0.9
40,1,624.00,78.00,166.00,411.00,1,1,0.9
41,1,623.00,79.00,167.00,411.00,1,1,0.9
42,1,623.00,79.00,167.00,410.00,1,1,0.9
43,1,622.00,80.00,168.00,410.00,1,1,0.9
44,1,621.00,80.00,169.00,409.00,1,1,0.9
45,1,622.00,80.00,169.00,410.00,1,1,0.9
46,1,624.00,81.00,169.00,411.00,1,1,0.9
47,1,625.00,81.00,169.00,411.00,1,1,0.9
48,1,626.00,81.00,169.00,412.00,1,1,0.9
49,1,627.00,82.00,169.00,412.00,1,1,0.9
50,1,628.00,82.00,169.00,413.00,1,1,0.9
