1,1,1059.00,856.00,259.00,222.00,1,1,0.9
1,2,1102.00,429.91,167.00,427.82,1,1,0.9
1,3,1360.00,531.74,213.03,477.49,1,1,0.9
1,5,947.37,385.71,123.45,275.07,1,1,0.9
1,6,1514.61,454.48,79.39,325.37,1,1,0.9
1,8,1615.15,303.22,69.62,250.13,1,1,0.9
1,9,1214.00,340.68,94.61,235.59,1,1,0.9
1,10,1361.72,332.51,92.93,282.20,1,1,0.9
1,11,1574.84,266.00,45.63,193.00,1,1,0.9
1,12,883.00,231.72,33.58,79.29,1,1,0.9
1,13,1284.58,370.00,87.56,272.00,1,1,0.9
1,16,843.00,251.42,33.23,100.78,1,1,0.9
1,17,753.11,246.70,34.76,107.28,1,1,0.9
1,18,798.32,242.17,39.84,106.62,1,1,0.9
1,19,1096.00,279.57,69.31,209.27,1,1,0.9
1,20,937.13,300.90,54.76,136.13,1,1,0.9
1,21,1293.00,262.00,60.00,90.13,1,1,0.9
1,22,1418.14,248.22,42.16,156.09,1,1,0.9
1,23,1175.05,229.81,48.30,133.24,1,1,0.9
1,24,1352.99,241.80,55.25,180.03,1,1,0.9
1,25,938.60,241.93,9.04,19.30,1,1,0.9
1,26,947.55,241.44,10.76,17.78,1,1,0.9
1,28,1034.70,299.95,60.32,222.60,1,1,0.9
1,30,915.02,240.23,37.49,121.10,1,1,0.9
1,31,741.15,244.72,23.59,85.79,1,1,0.9
1,32,1215.20,227.62,33.84,114.60,1,1,0.9
1,33,1129.29,242.06,66.09,152.77,1,1,0.9
1,34,1062.23,223.93,30.70,71.04,1,1,0.9
1,35,957.65,252.59,36.16,82.86,1,1,0.9
1,36,1646.30,254.14,39.85,102.36,1,1,0.9
1,37,778.78,218.82,19.01,53.74,1,1,0.9
1,38,838.54,211.45,14.52,44.69,1,1,0.9
1,39,1107.24,213.83,27.24,65.31,1,1,0.9
1,40,1622.12,269.51,58.33,70.74,1,1,0.9
1,41,809.02,219.03,23.26,45.34,1,1,0.9
1,42,1438.51,439.91,95.10,242.63,1,1,0.9
1,43,980.67,327.91,71.94,121.16,1,1,0.9
1,44,1048.46,273.28,43.59,48.37,1,1,0.9
1,45,1006.63,258.08,41.73,75.60,1,1,0.9
1,46,1301.50,286.63,55.03,89.21,1,1,0.9
1,47,851.77,197.70,13.88,45.37,1,1,0.9
1,48,869.97,201.82,11.83,40.87,1,1,0.9
1,49,1018.75,234.22,21.84,34.96,1,1,0.9
1,50,1261.62,243.42,30.73,136.30,1,1,0.9
1,51,1698.35,1002.66,112.35,75.16,1,1,0.9
1,52,973.66,232.99,16.11,21.36,1,1,0.9
1,53,989.45,239.22,14.72,32.62,1,1,0.9
1,54,985.83,251.89,37.23,78.50,1,1,0.9
1,55,1213.34,137.52,10.02,32.63,1,1,0.9
1,61,986.53,250.98,37.76,30.77,1,1,0.9
1,81,1135.81,231.98,57.48,147.37,1,1,0.9
1,99,945.49,256.55,24.83,46.76,1,1,0.9
2,1,1066.92,886.32,242.29,193.68,1,1,0.9
2,2,1110.25,437.87,162.02,458.50,1,1,0.9
2,3,1370.26,545.00,204.63,477.89,1,1,0.9
2,5,955.26,391.37,131.64,283.14,1,1,0.9
2,6,1503.25,451.00,82.96,329.62,1,1,0.9
2,8,1615.00,302.10,70.00,248.90,1,1,0.9
2,9,1205.83,344.13,95.50,214.36,1,1,0.9
2,10,1357.31,336.73,87.69,286.13,1,1,0.9
2,11,1574.77,266.46,48.82,192.54,1,1,0.9
2,12,882.58,234.16,34.07,78.62,1,1,0.9
2,13,1271.00,369.00,91.00,271.00,1,1,0.9
2,16,840.35,251.53,36.85,96.53,1,1,0.9
2,17,750.35,245.64,37.22,108.93,1,1,0.9
2,18,797.54,244.00,40.59,106.40,1,1,0.9
2,19,1091.00,277.00,69.88,211.00,1,1,0.9
2,20,935.94,294.46,49.18,153.32,1,1,0.9
2,21,1297.55,265.03,62.27,83.07,1,1,0.9
2,22,1418.00,248.77,43.00,165.73,1,1,0.9
2,23,1176.00,230.00,43.51,132.25,1,1,0.9
2,24,1352.31,242.00,56.45,179.45,1,1,0.9
2,25,936.34,241.39,11.04,18.77,1,1,0.9
2,26,947.55,241.44,10.29,17.78,1,1,0.9
2,28,1033.33,300.19,59.82,221.67,1,1,0.9
2,30,914.24,239.91,36.53,120.03,1,1,0.9
2,31,741.00,244.93,23.63,85.71,1,1,0.9
2,32,1215.04,227.39,34.38,116.27,1,1,0.9
2,33,1129.37,242.68,65.63,150.32,1,1,0.9
2,34,1062.23,223.93,30.70,71.04,1,1,0.9
2,35,957.36,252.59,36.99,78.34,1,1,0.9
2,36,1648.67,253.00,40.13,104.31,1,1,0.9
2,37,778.93,220.46,18.48,51.79,1,1,0.9
2,38,837.94,211.47,14.52,44.69,1,1,0.9
2,39,1105.59,213.17,27.81,64.42,1,1,0.9
2,40,1623.29,269.58,60.48,70.74,1,1,0.9
2,41,809.56,218.72,22.02,45.34,1,1,0.9
2,42,1385.33,438.73,128.09,371.07,1,1,0.9
2,43,976.19,324.77,74.97,124.11,1,1,0.9
2,44,1048.44,273.28,43.61,50.06,1,1,0.9
2,45,1006.63,258.08,41.73,75.60,1,1,0.9
2,46,1309.91,290.41,63.79,204.60,1,1,0.9
2,47,851.77,197.70,13.88,45.37,1,1,0.9
2,48,869.97,201.82,11.83,40.87,1,1,0.9
2,49,1018.75,234.22,21.84,34.96,1,1,0.9
2,50,1258.82,243.15,32.29,136.30,1,1,0.9
2,51,1738.55,1025.16,104.99,52.79,1,1,0.9
2,52,973.66,232.99,10.68,17.68,1,1,0.9
2,53,981.73,239.30,17.36,33.13,1,1,0.9
2,54,985.83,252.91,37.23,71.32,1,1,0.9
2,55,1213.34,137.52,10.02,32.63,1,1,0.9
2,56,1405.42,238.98,15.58,76.58,1,1,0.9
2,61,989.11,249.73,32.95,32.81,1,1,0.9
